Part,Available Quantity,Location Code
CK 4793,7,MAIN
CK 4794,1,MAIN
CK 4795,15,MAIN
CK 4796,5,MAIN
CK 4797,5,MAIN
CK 4798,15,MAIN
CK 4799,15,MAIN
CK 4800,0,MAIN
CK 4801,5,MAIN
CK 4803,5,MAIN
CK 4805,15,MAIN
CK 4806,8,MAIN
CK 4807,10,MAIN
CK 4808,15,MAIN
CK 4809,15,MAIN
CK 4810,5,MAIN
CK 4811,5,MAIN
CK 4813,5,MAIN
CK 4814,5,MAIN
CK 4815,5,MAIN
CK 4817,5,MAIN
CK 4818,15,MAIN
CK 4819,5,MAIN
CK 4822,0,MAIN
CK 4823,2,MAIN
CK 4824,2,MAIN
CK 4825,15,MAIN
CK 4826,15,MAIN
CK 4827,3,MAIN
CK 4828,3,MAIN
CK 4836,1,MAIN
CK 4840,13,MAIN
CK 4842,4,MAIN
CK 4847,0,MAIN
CK 4852,13,MAIN
CK 4853,13,MAIN
CK 4854,6,MAIN
CK 4855,6,MAIN
CK 4856,2,MAIN
CK 4857,0,MAIN
CK 4860,4,MAIN
CK 4863,4,MAIN
CK 4865,10,MAIN
CK 4866,8,MAIN
CK 4867,3,MAIN
CK 4868,3,MAIN
CK 4869,12,MAIN
CK 4870,15,MAIN
CK 4871,15,MAIN
CK 4872,12,MAIN
CK 4873,15,MAIN
CK 4877,15,MAIN
CK 4879,2,MAIN
CK 4883,3,MAIN
CK 4886,15,MAIN
CK 4887,5,MAIN
CK 4888,15,MAIN
CK 4889,15,MAIN
CK 4890,7,MAIN
CK 4893,15,MAIN
CK 4894,15,MAIN
CK 4895,8,MAIN
CK 4896,12,MAIN
CK 4897,4,MAIN
CK 4898,12,MAIN
CK 4900,15,MAIN
CK 4901,9,MAIN
CK 4902,3,MAIN
CK 4904,0,MAIN
CK 4905,3,MAIN
CK 4906,15,MAIN
CK 4907,15,MAIN
CK 4908,0,MAIN
CK 4909,2,MAIN
CK 4913,0,MAIN
CK 4914B,5,MAIN
CK 4915,0,MAIN
CK 4916,8,MAIN
CK 4917B,5,MAIN
CK 4918B,8,MAIN
CK 4919,2,MAIN
CK 4921,15,MAIN
CK 4922,8,MAIN
CK 4923,2,MAIN
CK 4924,15,MAIN
CK 4925,15,MAIN
CK 4926,0,MAIN
CK 4928,5,MAIN
CK 4930,6,MAIN
CK 4931,0,MAIN
CK 4934,2,MAIN
CK 4935,2,MAIN
CK 4937,12,MAIN
CK 4938,6,MAIN
CK 4939,15,MAIN
CK 4942,2,MAIN
CK 4943,0,MAIN
CK 4944,9,MAIN
CK 4945,3,MAIN
CK 4946,5,MAIN
CK 4948,15,MAIN
CK 4949,15,MAIN
CK 4950,3,MAIN
CK 4951,9,MAIN
CK 4952,15,MAIN
CK 4953,12,MAIN
CK 4954,6,MAIN
CK 4955,15,MAIN
CK 4957B,12,MAIN
CK 4958B,5,MAIN
CK 4959B,15,MAIN
CK 4959D,15,MAIN
CK 4960,15,MAIN
CK 4961,2,MAIN
CK 4962,2,MAIN
CK 4963,8,MAIN
CK 4964,0,MAIN
CK 4965,7,MAIN
CK 4966,0,MAIN
CK 4968,6,MAIN
CK 4969,15,MAIN
CK 4971,15,MAIN
CK 4972,15,MAIN
CK 4973,6,MAIN
CK 4974,8,MAIN
CK 4975,8,MAIN
CK 4976,8,MAIN
CK 4978,4,MAIN
CK 4979,15,MAIN
CK 4980,0,MAIN
CK 4981,12,MAIN
CK 4982,15,MAIN
CK 4983,15,MAIN
CK 4986,5,MAIN
CK 4987,0,MAIN
CK 4988,3,MAIN
CK 4989,0,MAIN
CK 4990,0,MAIN
CK 4992,15,MAIN
CK 4994,7,MAIN
CK 4995,5,MAIN
CK 4996,5,MAIN
CK 4997,6,MAIN
CK 4998,2,MAIN
CK 4999,7,MAIN
CK 5001,15,MAIN
CK 5002,2,MAIN
CK 5003,11,MAIN
CK 5004,13,MAIN
CK 5006,12,MAIN
CK 5008,8,MAIN
CK 5010,4,MAIN
CK 5011,0,MAIN
CK 5012,7,MAIN
CK 5014,1,MAIN
CK 5015,1,MAIN
CK 5016,3,MAIN
CK 5017,3,MAIN
CK 5019B,2,MAIN
CK 5020,5,MAIN
CK 5021,1,MAIN
CK 5023,1,MAIN
CK 5025,5,MAIN
CK 5026,5,MAIN
CK 5027,2,MAIN
CK 5028,15,MAIN
CK 5029,3,MAIN
CK 5030,3,MAIN
CK 5033,5,MAIN
CK 5034,5,MAIN
CK 5043,4,MAIN
CK 5044,4,MAIN
CK 5048,8,MAIN
CK 5050,4,MAIN
CK 5056,1,MAIN
CK 5058,6,MAIN
CK 5059,13,MAIN
CK 5060,4,MAIN
CK 5061,4,MAIN
CK 5064,13,MAIN
CK 5065,8,MAIN
CK 5066,15,MAIN
CK 5067,2,MAIN
CK 5069B,10,MAIN
CK 5070,1,MAIN
CK 5071,1,MAIN
CK 5072,5,MAIN
CK 5073,9,MAIN
CK 5075,4,MAIN
CK 5076,12,MAIN
CK 5077,6,MAIN
CK 5080,1,MAIN
CK 5081B,12,MAIN
CK 5082B,6,MAIN
CK 5083,4,MAIN
CK 5084,4,MAIN
CK 5085,8,MAIN
CK 5086,1,MAIN
CK 5087,8,MAIN
CK 5090,13,MAIN
CK 5096,15,MAIN
CK 5098,5,MAIN
CK 5100,5,MAIN
CK 5101,0,MAIN
CK 5102,13,MAIN
CK 5103,15,MAIN
CK 5104,15,MAIN
CK 5105,7,MAIN
CK 5106,12,MAIN
CK 5107,12,MAIN
CK 5108,6,MAIN
CK 5110,6,MAIN
CK 5111,13,MAIN
CK 5112,5,MAIN
CK 5113,5,MAIN
CK 5114,15,MAIN
CK 5115,1,MAIN
CK 5117,5,MAIN
CK 5118,0,MAIN
CK 5119,4,MAIN
CK 5120,9,MAIN
CK 5121B,15,MAIN
CK 5123,9,MAIN
CK 5125,7,MAIN
CK 5126,4,MAIN
CK 5127,6,MAIN
CK 5128,6,MAIN
CK 5130,4,MAIN
CK 5132,9,MAIN
CK 5135,5,MAIN
CK 5139,12,MAIN
CK 5140,15,MAIN
CK 5141,12,MAIN
CK 5142,1,MAIN
CK 5143,8,MAIN
CK 5144,1,MAIN
CK 5145,3,MAIN
CK 5146,1,MAIN
CK 5147,13,MAIN
CK 5148,1,MAIN
CK 5151,13,MAIN
CK 5154,15,MAIN
CK 5155,10,MAIN
CK 5156,6,MAIN
CK 5157,15,MAIN
CK 5158,15,MAIN
CK 5159,10,MAIN
CK 5160,10,MAIN
CK 5161,8,MAIN
CK 5162,1,MAIN
CK 5163,13,MAIN
CK 5164,15,MAIN
CK 5167,1,MAIN
CK 5171,5,MAIN
CK 5173,0,MAIN
CK 5174,0,MAIN
CK 5175,0,MAIN
CK 5176,0,MAIN
CK 5178,15,MAIN
CK 5179B,12,MAIN
CK 5180B,7,MAIN
CK 5187,15,MAIN
CK 5188,4,MAIN
CK 5189,13,MAIN
CK 5190,1,MAIN
CK 5191,4,MAIN
CK 5192,1,MAIN
CK 5193,1,MAIN
CK 5194,0,MAIN
CK 5195,0,MAIN
CK 5196,0,MAIN
CK 5197,7,MAIN
CK 5199,2,MAIN
CK 5200,2,MAIN
CK 5201,7,MAIN
CK 5202,4,MAIN
CK 5205B,12,MAIN
CK 5206B,5,MAIN
CK 5208,5,MAIN
CK 5209,2,MAIN
CK 5210,0,MAIN
CK 5211,15,MAIN
CK 5212,15,MAIN
CK 5214,1,MAIN
CK 5215,12,MAIN
CK 5216,15,MAIN
CK 5216B,15,MAIN
CK 5217,15,MAIN
CK 5217B,15,MAIN
CK 5219,5,MAIN
CK 5220,12,MAIN
CK 5222B,0,MAIN
CK 5223B,6,MAIN
CK 5225B,7,MAIN
CK 5229,15,MAIN
CK 5230,9,MAIN
CK 5231,15,MAIN
CK 5232,15,MAIN
CK 5233,5,MAIN
CK 5236,15,MAIN
CK 5237,4,MAIN
CK 5238,13,MAIN
CK 5239,2,MAIN
CK 5240,0,MAIN
CK 5241B,8,MAIN
CK 5242,4,MAIN
CK 5243,4,MAIN
CK 5244,11,MAIN
CK 5245,10,MAIN
CK 5247,12,MAIN
CK 5248,0,MAIN
CK 5249,8,MAIN
CK 5250,1,MAIN
CK 5251,1,MAIN
CK 5252,1,MAIN
CK 5253,1,MAIN
CK 5254,1,MAIN
CK 5255,2,MAIN
CK 5260,4,MAIN
CK 5263,2,MAIN
CK 5264,1,MAIN
CK 5266,12,MAIN
CK 5272,12,MAIN
CK 5273,13,MAIN
CK 5274,1,MAIN
CK 5276,15,MAIN
CK 5277,8,MAIN
CK 5280,1,MAIN
CK 5281,2,MAIN
CK 5283,0,MAIN
CK 5284,6,MAIN
CK 5285,5,MAIN
CK 5286,15,MAIN
CK 5287,15,MAIN
CK 5288,3,MAIN
CK 5289,3,MAIN
CK 5290,3,MAIN
CK 5291,2,MAIN
CK 5292,0,MAIN
CK 5293,4,MAIN
CK 5294,4,MAIN
CK 5295,14,MAIN
CK 5296,10,MAIN
CK 5297,0,MAIN
CK 5298,6,MAIN
CK 5299,3,MAIN
CK 5300,6,MAIN
CK 5302,12,MAIN
CK 5305,2,MAIN
CK 5306,15,MAIN
CK 5310,1,MAIN
CK 5311,1,MAIN
CK 5314,1,MAIN
CK 5318,3,MAIN
CK 5319,1,MAIN
CK 5320,9,MAIN
CK 5321,5,MAIN
CK 5322,1,MAIN
CK 5323,1,MAIN
CK 5324,11,MAIN
CK 5325,15,MAIN
CK 5326,0,MAIN
CK 5327,6,MAIN
CK 5328,4,MAIN
CK 5329,4,MAIN
CK 5330,12,MAIN
CK 5331,15,MAIN
CK 5333,4,MAIN
CK 5335,2,MAIN
CK 5337,9,MAIN
CK 5340,8,MAIN
CK 5341,12,MAIN
CK 5342,3,MAIN
CK 5343,15,MAIN
CK 5344,15,MAIN
CK 5347,10,MAIN
CK 5348,10,MAIN
CK 5349,15,MAIN
CK 5351,0,MAIN
CK 5355,15,MAIN
CK 5357,6,MAIN
CK 5358,4,MAIN
CK 5359,4,MAIN
CK 5364,4,MAIN
CK 5366,6,MAIN
CK 5367,6,MAIN
CK 5370,0,MAIN
CK 5371,1,MAIN
CK 5372,1,MAIN
CK 5373,0,MAIN
CK 5374,0,MAIN
CK 5375,0,MAIN
CK 5376,2,MAIN
CK 5377,11,MAIN
CK 5378,0,MAIN
CK 5380,0,MAIN
CK 5381,1,MAIN
CK 5383,1,MAIN
CK 5384B,0,MAIN
CK 5385,0,MAIN
CK 5386,7,MAIN
CK 5387B,6,MAIN
CK 5388B,0,MAIN
CK 5389,0,MAIN
CK 5390B,6,MAIN
CK 5392,5,MAIN
CK 5394B,0,MAIN
CK 5395,15,MAIN
CK 5397,7,MAIN
CK 5400,15,MAIN
CK 5402,0,MAIN
CK 5406,1,MAIN
CK 5407,1,MAIN
CK 5412,5,MAIN
CK 5413,5,MAIN
CK 5414,4,MAIN
CK 5415,0,MAIN
CK 5416,0,MAIN
CK 5417,12,MAIN
CK 5420,4,MAIN
CK 5421,2,MAIN
CK 5423,4,MAIN
CK 5424,15,MAIN
CK 5425,1,MAIN
CK 5428,3,MAIN
CK 5429,0,MAIN
CK 5430,12,MAIN
CK 5431,12,MAIN
CK 5432,4,MAIN
CK 5433,2,MAIN
CK 5437,15,MAIN
CK 5438,8,MAIN
CK 5439,8,MAIN
CK 5440,7,MAIN
CK 5441,7,MAIN
CK 5443,8,MAIN
CK 5444,8,MAIN
CK 5446,15,MAIN
CK 5448,11,MAIN
CK 5449,12,MAIN
CK 5450,3,MAIN
CK 5451,3,MAIN
CK 5452,1,MAIN
CK 5453,1,MAIN
CK 5454,1,MAIN
CK 5456,1,MAIN
CK 5457,1,MAIN
CK 5465,15,MAIN
CK 5466,2,MAIN
CK 5467,2,MAIN
CK 5470,2,MAIN
CK 5474,15,MAIN
CK 5476,15,MAIN
CK 5477,15,MAIN
CK 5478,3,MAIN
CK 5479,3,MAIN
CK 5480,0,MAIN
CK 5481,15,MAIN
CK 5482,10,MAIN
CK 5483,2,MAIN
CK 5484,3,MAIN
CK 5485,3,MAIN
CK 5486,15,MAIN
CK 5488,15,MAIN
CK 5491,3,MAIN
CK 5492,4,MAIN
CK 5493,3,MAIN
CK 5494,2,MAIN
CK 5498,15,MAIN
CK 5499,4,MAIN
CK 5503,0,MAIN
CK 5506,15,MAIN
CK 5507,0,MAIN
CK 5509,11,MAIN
CK 5510,3,MAIN
CK 5511,15,MAIN
CK 5512,4,MAIN
CK 5513,15,MAIN
CK 5514,6,MAIN
CK 5515,6,MAIN
CK 5516,0,MAIN
CK 5519,8,MAIN
CK 5520,4,MAIN
CK 5521,4,MAIN
CK 5527,15,MAIN
CK 5528,15,MAIN
CK 5532,5,MAIN
CK 5535,7,MAIN
CK 5536,9,MAIN
CK 5539,2,MAIN
CK 5541,15,MAIN
CK 5544,15,MAIN
CK 5545,6,MAIN
CK 5546,0,MAIN
CK 5547,12,MAIN
CK 5549,3,MAIN
CK 5550,3,MAIN
CK 5551,6,MAIN
CK 5553,12,MAIN
CK 5554,4,MAIN
CK 5556,7,MAIN
CK 5557,6,MAIN
CK 5558,6,MAIN
CK 5559,0,MAIN
CK 5561,6,MAIN
CK 5562,15,MAIN
CK 5563,13,MAIN
CK 5564,3,MAIN
CK 5565,3,MAIN
CK 5567,5,MAIN
CK 5568,15,MAIN
CK 5568B,15,MAIN
CK 5571,15,MAIN
CK 5572B,15,MAIN
CK 5574B,15,MAIN
CK 5575,15,MAIN
CK 5575B,15,MAIN
CK 5576,8,MAIN
CK 5579,9,MAIN
CK 5580,9,MAIN
CK 5583,4,MAIN
CK 5583B,4,MAIN
CK 5584,15,MAIN
CK 5586,4,MAIN
CK 5586B,4,MAIN
CK 5589,2,MAIN
CK 5590,2,MAIN
CK 5591,15,MAIN
CK 5592,15,MAIN
CK 5593,5,MAIN
CK 5594,5,MAIN
CK 5595,3,MAIN
CK 5596,1,MAIN
CK 5597,1,MAIN
CK 5600,15,MAIN
CK 5601,15,MAIN
CK 5603,5,MAIN
CK 5604,5,MAIN
CK 5607,4,MAIN
CK 5608,1,MAIN
CK 5609,3,MAIN
CK 5610,3,MAIN
CK 5611,4,MAIN
CK 5612,6,MAIN
CK 5614,0,MAIN
CK 5616,3,MAIN
CK 5618,7,MAIN
CK 5619,14,MAIN
CK 5620,2,MAIN
CK 5621,2,MAIN
CK 5622,5,MAIN
CK 5624,15,MAIN
CK 5625,0,MAIN
CK 5626,12,MAIN
CK 5628,12,MAIN
CK 5629,4,MAIN
CK 5630,3,MAIN
CK 5631,15,MAIN
CK 5632,2,MAIN
CK 5633,2,MAIN
CK 5635,15,MAIN
CK 5636,13,MAIN
CK 5637,3,MAIN
CK 5639,3,MAIN
CK 5640,0,MAIN
CK 5641,3,MAIN
CK 5642,15,MAIN
CK 5643,3,MAIN
CK 5644,1,MAIN
CK 5645,4,MAIN
CK 5646,5,MAIN
CK 5647,1,MAIN
CK 5648,4,MAIN
CK 5649,5,MAIN
CK 5650,5,MAIN
CK 5652,2,MAIN
CK 5653,12,MAIN
CK 5654,3,MAIN
CK 5655,12,MAIN
CK 5656,12,MAIN
CK 5657,6,MAIN
CK 5658,6,MAIN
CK 5659,8,MAIN
CK 5660,5,MAIN
CK 5661,6,MAIN
CK 5662,5,MAIN
CK 5663,6,MAIN
CK 5664,5,MAIN
CK 5665,6,MAIN
CK 5666,5,MAIN
CK 5667,4,MAIN
CK 5668,6,MAIN
CK 5670,0,MAIN
CK 5671,6,MAIN
CK 5672,6,MAIN
CK 5673,8,MAIN
CK 5674,6,MAIN
CK 5676,6,MAIN
CK 5678,7,MAIN
CK 5679,1,MAIN
CK 5680,1,MAIN
CK 5681,4,MAIN
CK 5682,0,MAIN
CK 5683,1,MAIN
CK 5684,1,MAIN
CK 5685,5,MAIN
CK 5686,4,MAIN
CK 5689,6,MAIN
CK 5691,3,MAIN
CK 5692,3,MAIN
CK 5693B,7,MAIN
CK 5694,1,MAIN
CK 5695,0,MAIN
CK 5696,0,MAIN
CK 5698,0,MAIN
CK 5699,0,MAIN
CK 5700,12,MAIN
CK 5701,3,MAIN
CK 5702,0,MAIN
CK 5703,13,MAIN
CK 5704,2,MAIN
CK 5705,1,MAIN
CK 5706,2,MAIN
CK 5707,8,MAIN
CK 5708,6,MAIN
CK 5709,6,MAIN
CK 5710,8,MAIN
CK 5711,8,MAIN
CK 5717,2,MAIN
CK 5718,2,MAIN
CK 5719,2,MAIN
CK 5720,2,MAIN
CK 5721,8,MAIN
CK 5722,6,MAIN
CK 5723,6,MAIN
CK 5728,0,MAIN
CK 5755,10,MAIN
CK 5763,3,MAIN
CK 5773,1,MAIN
CK 5779,2,MAIN
CK 5786,0,MAIN
CK 5787,3,MAIN
CK 5788,1,MAIN
CK 5789,1,MAIN
CK 5790,1,MAIN
CK 5792,1,MAIN
CK 5795,0,MAIN
CK 5798,3,MAIN
CK 5799,3,MAIN
CK 5800,12,MAIN
CK 5801,1,MAIN
CK 5802,5,MAIN
CK 5803B,12,MAIN
CK 5805,0,MAIN
CK 5806,15,MAIN
CK 5807,8,MAIN
CK 5808,1,MAIN
CK 5809,10,MAIN
CK 5811,8,MAIN
CK 5812,2,MAIN
CK 5813B,15,MAIN
CK 5815,3,MAIN
CK 5816,9,MAIN
CK 5818B,10,MAIN
CK 5821,0,MAIN
CK 5822,3,MAIN
CK 5823,4,MAIN
CK 5824,0,MAIN
CK 5826,13,MAIN
CK 5827,13,MAIN
CK 5831B,12,MAIN
CK 5832B,15,MAIN
CK 5835,8,MAIN
CK 5836,12,MAIN
CK 5837,9,MAIN
CK 5838,4,MAIN
CK 5839,4,MAIN
CK 5845,0,MAIN
CK 5846,1,MAIN
CK 5847,0,MAIN
CK 5848,0,MAIN
CK 5849,0,MAIN
CK 5851,0,MAIN
CK 5852,0,MAIN
CK 5853,0,MAIN
CK 5854,0,MAIN
CK 5856,0,MAIN
CK 5858,0,MAIN
CK 5859B,5,MAIN
CK 5860B,15,MAIN
CK 5861,5,MAIN
CK 5863,15,MAIN
CK 5866,4,MAIN
CK 5867,2,MAIN
CK 5869,1,MAIN
CK 5870,0,MAIN
CK 5874,7,MAIN
CK 5875,7,MAIN
CK 5877,2,MAIN
CK 5879,4,MAIN
CK 5880,4,MAIN
CK 5881,7,MAIN
CK 5882,0,MAIN
CK 5884,10,MAIN
CK 5885,10,MAIN
CK 5887,13,MAIN
CK 5894,0,MAIN
CK 5896,5,MAIN
CK 5897,15,MAIN
CK 5898,15,MAIN
CK 5900,13,MAIN
CK 5901,1,MAIN
CK 5904,12,MAIN
CK 5905,3,MAIN
CK 5906,5,MAIN
CK 5907,5,MAIN
CK 5908,6,MAIN
CK 5909,7,MAIN
CK 5910,6,MAIN
CK 5911,1,MAIN
CK 5912,3,MAIN
CK 5913,3,MAIN
CK 5914,4,MAIN
CK 5915,3,MAIN
CK 5916,3,MAIN
CK 5917,5,MAIN
CK 5919,5,MAIN
CK 5921,2,MAIN
CK 5922,2,MAIN
CK 5923,15,MAIN
CK 5927,7,MAIN
CK 5928,5,MAIN
CK 5929,0,MAIN
CK 5930,0,MAIN
CK 5931,0,MAIN
CK 5932,0,MAIN
CK 5933,0,MAIN
CK 5934,0,MAIN
CK 5935,0,MAIN
CK 5936,14,MAIN
CK 5937,14,MAIN
CK 5938,9,MAIN
CK 5943,1,MAIN
CK 5944,0,MAIN
CK 5945,2,MAIN
CK 5946,2,MAIN
CK 5949,5,MAIN
CK 5950,15,MAIN
CK 5951,0,MAIN
CK 5952,1,MAIN
CK 5953,3,MAIN
CK 5954,1,MAIN
CK 5956,5,MAIN
CK 5957,15,MAIN
CK 5958,2,MAIN
CK 5959,2,MAIN
CK 5963,0,MAIN
CK 5964,0,MAIN
CK 5971,4,MAIN
CK 5973,4,MAIN
CK 5975,6,MAIN
CK 5976,7,MAIN
CK 5977B,12,MAIN
CK 5978,15,MAIN
CK 5979,2,MAIN
CK 5980,3,MAIN
CK 5981,3,MAIN
CK 5982,3,MAIN
CK 5984,1,MAIN
CK 5985,1,MAIN
CK 5986,15,MAIN
CK 5988,0,MAIN
CK 5989,1,MAIN
CK 5992,2,MAIN
CK 5993,3,MAIN
CK 5995,9,MAIN
CK 5996,8,MAIN
CK 5997,10,MAIN
CK 5999,0,MAIN
CK 6000,3,MAIN
CK 6003,6,MAIN
CK 6004,1,MAIN
CK 6005,1,MAIN
CK 6013,3,MAIN
CK 6015,1,MAIN
CK 6017,15,MAIN
CK 6018,11,MAIN
CK 6019,15,MAIN
CK 6023,7,MAIN
CK 6025,1,MAIN
CK 6026,0,MAIN
CK 6027,0,MAIN
CK 6028,15,MAIN
CK 6029,9,MAIN
CK 6033,2,MAIN
CK 6034,15,MAIN
CK 6037,4,MAIN
CK 6038,4,MAIN
CK 6039,6,MAIN
CK 6042,3,MAIN
CK 6043,4,MAIN
CK 6044,1,MAIN
CK 6045,4,MAIN
CK 6046,15,MAIN
CK 6048,0,MAIN
CK 6049,0,MAIN
CK 6050,5,MAIN
CK 6051,1,MAIN
CK 6052,1,MAIN
CK 6053,0,MAIN
CK 6055,0,MAIN
CK 6056,0,MAIN
CK 6057,0,MAIN
CK 6058,12,MAIN
CK 6059,4,MAIN
CK 6061,0,MAIN
CK 6062B,0,MAIN
CK 6063B,0,MAIN
CK 6064,4,MAIN
CK 6065,4,MAIN
CK 6066,3,MAIN
CK 6069,0,MAIN
CK 6070,0,MAIN
CK 6071,0,MAIN
CK 6072,2,MAIN
CK 6073,2,MAIN
CK 6074,8,MAIN
CK 6075,2,MAIN
CK 6076,8,MAIN
CK 6077,15,MAIN
CK 6078,11,MAIN
CK 6079,15,MAIN
CK 6082,2,MAIN
CK 6083,0,MAIN
CK 6084,3,MAIN
CK 6085,6,MAIN
CK 6086,15,MAIN
CK 6088,10,MAIN
CK 6090,11,MAIN
CK 6091,0,MAIN
CK 6093,4,MAIN
CK 6094,1,MAIN
CK 6095,4,MAIN
CK 6096,0,MAIN
CK 6097,1,MAIN
CK 6098,6,MAIN
CK 6099,4,MAIN
CK 6101,4,MAIN
CK 6102,8,MAIN
CK 6103,8,MAIN
CK 6104,5,MAIN
CK 6105B,9,MAIN
CK 6106,2,MAIN
CK 6107,3,MAIN
CK 6108,2,MAIN
CK 6109,4,MAIN
CK 6112,0,MAIN
CK 6114,3,MAIN
CK 6115,5,MAIN
CK 6116,11,MAIN
CK 6120,5,MAIN
CK 6122,0,MAIN
CK 6123,2,MAIN
CK 6125,0,MAIN
CK 6128,2,MAIN
CK 6129,0,MAIN
CK 6130,2,MAIN
CK 6131,0,MAIN
CK 6132,5,MAIN
CK 6133,4,MAIN
CK 6136,7,MAIN
CK 6137,0,MAIN
CK 6138,0,MAIN
CK 6139,6,MAIN
CK 6143,6,MAIN
CK 6144,2,MAIN
CK 6145,0,MAIN
CK 6146,0,MAIN
CK 6147,0,MAIN
CK 6148,0,MAIN
CK 6149,3,MAIN
CK 6151,3,MAIN
CK 6152,0,MAIN
CK 6153,1,MAIN
CK 6155,0,MAIN
CK 6156,0,MAIN
CK 6157,3,MAIN
CK 6158,15,MAIN
CK 6159,2,MAIN
CK 6160,3,MAIN
CK 6161,0,MAIN
CK 6162,2,MAIN
CK 6164,4,MAIN
CK 6165,4,MAIN
CK 6166,0,MAIN
CK 6167,1,MAIN
CK 6168,0,MAIN
CK 6169,0,MAIN
CK 6170,3,MAIN
CK 6172,3,MAIN
CK 6174,1,MAIN
CK 6175,0,MAIN
CK 6177,1,MAIN
CK 6178,0,MAIN
CK 6180,5,MAIN
CK 6181,1,MAIN
CK 6182,3,MAIN
CK 6183,1,MAIN
CK 6184,0,MAIN
CK 6186,3,MAIN
CK 6187,3,MAIN
CK 6191,1,MAIN
CK 6192,1,MAIN
CK 6194,7,MAIN
CK 6195,7,MAIN
CK 6196,3,MAIN
CK 6197,3,MAIN
CK 6198,5,MAIN
CK 6200,4,MAIN
CK 6201,2,MAIN
CK 6202,2,MAIN
CK 6203,2,MAIN
CK 6204,12,MAIN
CK 6206,0,MAIN
CK 6207,6,MAIN
CK 6208,4,MAIN
CK 6209,4,MAIN
CK 6210,4,MAIN
CK 6211,4,MAIN
CK 6212,7,MAIN
CK 6213,0,MAIN
CK 6217,11,MAIN
CK 6218,2,MAIN
CK 6220,0,MAIN
CK 6221,0,MAIN
CK 6222,0,MAIN
CK 6224,0,MAIN
CK 6225,0,MAIN
CK 6226,0,MAIN
CK 6228,0,MAIN
CK 6229,0,MAIN
CK 6230,3,MAIN
CK 6231,3,MAIN
CK 6232,1,MAIN
CK 6233,2,MAIN
CK 6234,1,MAIN
CK 6235,1,MAIN
CK 6238,0,MAIN
CK 6239,1,MAIN
CK 6240,1,MAIN
CK 6241,11,MAIN
CK 6242,2,MAIN
CK 6243,0,MAIN
CK 6247,10,MAIN
CK 6248,3,MAIN
CK 6249,1,MAIN
CK 6250,1,MAIN
CK 6251,2,MAIN
CK 6252,3,MAIN
CK 6254,5,MAIN
CK 6255,3,MAIN
CK 6256,0,MAIN
CK 6257,1,MAIN
CK 6258,1,MAIN
CK 6260,13,MAIN
CK 6261,1,MAIN
CK 6262,4,MAIN
CK 6263,11,MAIN
CK 6268,0,MAIN
CK 6269,6,MAIN
CK 6271,12,MAIN
CK 6272,5,MAIN
CK 6273,2,MAIN
CK 6274,0,MAIN
CK 6275,3,MAIN
CK 6276,2,MAIN
CK 6277,2,MAIN
CK 6278,4,MAIN
CK 6279,8,MAIN
CK 6286,4,MAIN
CK 6287,0,MAIN
CK 6288,12,MAIN
CK 6289,12,MAIN
CK 6290,8,MAIN
CK 6291,0,MAIN
CK 6295,2,MAIN
CK 6296,7,MAIN
CK 6297,7,MAIN
CK 6298,3,MAIN
CK 6300,3,MAIN
CK 6301,3,MAIN
CK 6302,4,MAIN
CK 6303,3,MAIN
CK 6304,1,MAIN
CK 6305,0,MAIN
CK 6306,0,MAIN
CK 6312,3,MAIN
CK 6313,2,MAIN
CK 6314,5,MAIN
CK 6315,3,MAIN
CK 6316,13,MAIN
CK 6317,2,MAIN
CK 6318,2,MAIN
CK 6319,1,MAIN
CK 6320,7,MAIN
CK 6322,3,MAIN
CK 6324,2,MAIN
CK 6325,6,MAIN
CK 6326,1,MAIN
CK 6327,1,MAIN
CK 6328,1,MAIN
CK 6329,15,MAIN
CK 6330,2,MAIN
CK 6332,9,MAIN
CK 6333,8,MAIN
CK 6335,1,MAIN
CK 6336,5,MAIN
CK 6337,5,MAIN
CK 6338,0,MAIN
CK 6339,4,MAIN
CK 6340,4,MAIN
CK 6343,0,MAIN
CK 6344,13,MAIN
CK 6345,6,MAIN
CK 6346,8,MAIN
CK 6347,1,MAIN
CK 6348B,15,MAIN
CK 6349,7,MAIN
CK 6351,6,MAIN
CK 6352,13,MAIN
CK 6353,9,MAIN
CK 6354,7,MAIN
CK 6355,6,MAIN
CK 6357,0,MAIN
CK 6358,8,MAIN
CK 6359,15,MAIN
CK 6361,0,MAIN
CK 6372,12,MAIN
CK 6373,12,MAIN
CK 6374,12,MAIN
CK 6382,0,MAIN
CK 6383,4,MAIN
CK 6385,6,MAIN
CK 6386,2,MAIN
CK 6387,3,MAIN
CK 6388,2,MAIN
CK 6393,0,MAIN
CK 6395,6,MAIN
CK 6396,6,MAIN
CK 6397,6,MAIN
CK 6398,3,MAIN
CK 6399,5,MAIN
CK 6408,10,MAIN
CK 6409,8,MAIN
CK 6410,2,MAIN
CK 6411,1,MAIN
CK 6420,1,MAIN
CK 6421,2,MAIN
CK 6427,0,MAIN
CK 6428,4,MAIN
CK 6429,6,MAIN
CK 6430,4,MAIN
CK 6431,6,MAIN
CK 6433,8,MAIN
CK 6434,2,MAIN
CK 6435,2,MAIN
CK 6436,7,MAIN
CK 6437,0,MAIN
CK 6438,10,MAIN
CK 6439,10,MAIN
CK 6440,10,MAIN
CK 6441,5,MAIN
