PART#,CROSS,NV,TX,PA,FL,PRICE
14-DK56212NEW,,9,0,0,0,213.82
14-DK56215NC,,0,0,0,0,205.66
14-DK56218NC,,2,6,0,0,192.48
14-DK56218NC,,2,6,0,0,202.86
14-DK56218NEW,,0,0,0,0,183.71
14-DK56220NC,,0,0,0,0,187.04
14-DK56220NEW,,5,0,0,0,205.23
14-DK56222NC,,1,0,0,0,169.79
14-DK56222NEW,,85,2,0,0,192.1
14-DK56225NC,,0,0,0,0,205.66
14-DK56226NC,,1,0,0,0,215.01
14-DK56227NC,,0,0,0,0,234.73
14-DK56228NC,,0,0,0,0,171.24
14-DK56229NC,,0,0,0,0,234.73
14-DK56230NC,,2,2,0,0,201.96
14-DK56230NEW,,12,1,0,1,173.24
14-DK56234NC,,10,0,0,0,195.09
14-DK56234NEW,,416,1,0,0,167.45
14-DK56236NC,,4,0,0,0,198.91
14-DK56238NC,,3,0,0,0,182.55
14-DK56238NEW,,17,2,0,0,170.83
14-DK56240NC,,0,0,0,0,225.93
14-DK56241NC,,1,0,0,0,219.68
14-DK56241NEW,,0,0,0,0,195.93
14-DK56244NC,,0,0,0,0,207.72
14-DK56282NC,,0,0,0,0,181.8
14-DK56282NEW,,222,12,0,0,189
14-DK56287NC,,0,0,15,0,197.22
14-DK56288NC,,11,3,31,0,195.02
14-DK56288NEW,,0,0,0,0,194.08
14-DK56289NC,,2,0,49,0,208.96
14-DK56289NEW,,53,0,0,0,183.85
14-DK56311NC,,5,1,0,0,213.9
14-DK56312NC,,0,1,0,0,214.36
14-DK56313NC,,0,0,0,0,205.66
14-DK56315NC,,1,0,0,0,176.17
14-DK56315NEW,,0,0,0,0,175.87
14-DK56317NC,,0,0,0,0,220.34
14-DK56320NC,,0,0,0,0,200.05
14-DK56320NC,,0,0,0,0,206.5
14-DK56321NC,,14,0,0,0,188.02
14-DK56321NEW,,0,6,0,0,159.87
14-DK56322NC,,2,0,0,0,182.94
14-DK56322NEW,,0,0,0,0,206.5
14-DK56323NC,,1,0,0,0,167.9
14-DK56323NEW,,43,5,0,0,205.36
14-DK56330NC,,0,1,0,0,194.71
14-DK56331NC,,0,0,0,0,205.66
14-DK56356NC,,20,3,0,0,162.46
14-DK56356NEW,,8,0,0,0,92.4
14-DK56357NC,,0,0,0,0,205.66
14-DK56358NC,,0,0,0,0,200.4
14-DK56359NC,,0,1,0,0,164.41
14-DK56360NC,,0,0,0,0,210.95
14-DK56361NC,,0,0,0,0,205.66
14-DK56380NC,,0,0,0,0,205.66
14-DK56384NC,,0,0,0,0,226.22
14-DK56392NC,,0,0,0,0,226.22
14-DK56393NC,,7,0,0,0,293.57
14-DK56393NEW,,22,7,0,0,190.49
14-DK56395NC,,0,0,0,0,205.66
14-DK56396NC,,2,0,0,0,232.65
14-DK56397NC,,0,0,0,0,205.66
14-DK56398NC,,1,1,0,0,174.55
14-DK56400NC,,0,0,0,0,202.86
14-DK56401NC,,0,0,0,0,178.08
14-DK56402NC,,0,0,0,0,189.25
14-DK56403NC,,1,0,0,0,195.15
14-DK56403NEW,,36,0,0,0,154.59
14-DK56404NC,,0,0,0,0,205.66
14-DK56405NC,,2,9,0,0,207.91
14-DK56405NEW,,0,0,0,0,155.69
14-DK56406NC,,2,0,0,0,221.08
14-DK56407NC,,0,0,0,0,181.17
14-DK56409NC,,3,3,43,0,208.99
14-DK56409NEW,,0,0,0,0,201.09
14-DK56410NC,,1,0,0,0,186.94
14-DK56411NC,,0,0,0,0,185.09
14-DK56412NC,,0,0,0,0,185.09
14-DK56415NC,,0,0,1,0,187.78
14-DK56415NEW,,0,0,0,0,228.59
14-DK56417NC,,4,0,50,0,185.81
14-DK56418NC,,0,0,13,0,196.76
14-DK56419NC,,1,0,1,0,202
14-DK56420NC,,0,0,2,0,158.67
14-DK56420NC,,0,0,2,0,172.63
14-DK56421NC,,2,0,0,10,225.64
14-DK56422NC,,0,0,0,0,205.66
14-DK56423NC,,0,0,0,0,205.66
14-DK56424NC,,0,0,0,0,205.66
14-DK56425NC,,0,0,0,0,185.09
14-DK56426NC,,0,0,0,0,160.32
14-DK56427NC,,0,0,0,0,205.66
14-DK56427NEW,,10,0,0,0,175.78
14-DK56428NC,,0,0,0,0,205.66
14-DK56429NC,,0,0,13,1,174.88
14-DK56429NC,,0,0,13,1,189
14-DK56429NEW,,3,0,0,0,206.24
14-DK56430NC,,0,0,0,0,150.89
14-DK56431NC,,0,0,0,0,152.28
14-DK56432NC,,1,0,0,0,152.28
14-DK56433NC,,0,1,0,0,162.68
14-DK56434NC,,0,0,0,0,205.66
14-DK56435NC,,5,0,0,0,168.81
14-DK56441NC,,0,1,0,0,160.28
14-DK56442NC,,0,1,0,0,221.08
14-DK56442NEW,,10,0,0,0,175.78
14-DK56443NC,,0,0,0,0,205.66
14-DK56444NC,,0,0,0,0,205.66
14-DK56445NC,,0,0,0,0,205.66
14-DK56454NC,,2,0,20,0,202.4
14-DK56458NC,,1,1,0,0,190.67
14-DK56458NEW,,0,0,0,0,191.85
14-DK56459NC,,7,2,0,0,184.82
14-DK56459NEW,,0,0,0,0,187.06
14-DK56460NC,,0,0,0,0,205.66
14-DK56462NC,,0,0,0,0,205.66
14-DK56463NC,,0,0,0,0,205.66
14-DK56464NC,,0,0,0,0,205.66
14-DK56465NC,,0,0,0,0,205.66
14-DK56466NC,,2,0,0,0,200.98
14-DK56469NC,,0,0,22,0,207.72
14-DK56470NC,,0,0,0,0,205.66
14-DK56471NC,,0,0,0,0,205.66
14-DK56472NC,,0,0,0,0,205.66
14-DK56473NC,,0,0,0,0,205.66
14-DK56474NC,,0,0,0,0,202.56
14-DK56475NC,,0,0,0,0,200.4
14-DK56476NC,,0,0,0,0,205.66
14-DK56477NC,,0,0,0,0,205.66
14-DK56478NC,,4,0,0,2,204.79
14-DK56478NEW,,10,0,200,0,175.78
14-DK56479NC,,4,0,0,0,206.25
14-DK56480NC,,0,0,0,0,205.66
14-DK56481NC,,0,0,0,0,206.18
14-DK56482NC,,0,0,0,0,185.09
14-DK56483NC,,0,0,0,0,185.09
14-DK56484NC,,0,0,0,0,185.09
14-DK56486NC,,0,0,0,0,185.09
14-DK56487NC,,0,0,0,0,185.09
14-DK56488NC,,0,0,0,0,185.09
14-DK56489NC,,0,0,0,0,185.09
14-DK56490NC,,0,0,0,0,185.09
14-DK56491NC,,0,0,0,0,205.66
14-DK56492NC,,0,0,0,0,205.66
14-DK56493NC,,0,0,0,0,184.49
14-DK56494NC,,0,0,0,0,205.66
14-DK56495NC,,0,0,0,0,189.03
14-DK56496NC,,0,0,0,0,205.66
14-DK56497NC,,0,0,20,0,207.72
14-DK56498NC,,0,0,0,0,205.66
14-DK56499NC,,0,0,0,0,221.08
14-DK56500NC,,1,0,18,0,176.17
14-DK56501NC,,0,0,0,0,205.66
14-DK56502NC,,0,0,0,0,174.43
14-DK56503NC,,0,0,0,0,205.66
14-DK56504NC,,0,0,0,0,205.66
14-DK56505NC,,0,0,0,0,205.66
14-DK56506NC,,0,0,0,0,205.66
14-DK56507NC,,0,0,0,0,205.66
14-DK56508NC,,0,0,0,0,205.66
14-DK56509NC,,0,0,0,0,205.66
14-DK56510NC,,0,0,0,0,205.66
14-DK56511NC,,0,0,0,0,205.66
14-DK56512NC,,0,0,0,0,185.09
14-DK56515NC,,0,0,0,0,205.66
14-DK56521NC,,0,0,0,0,205.66
14-DK56522NC,,0,0,0,0,205.66
14-DK56523NC,,2,0,0,0,210.03
14-DK56524NC,,0,0,0,0,205.66
14-DK56525NC,,0,0,0,0,205.66
14-DK56526NC,,0,0,0,0,183.16
14-DK56527NC,,0,0,0,0,205.66
14-DK56528NC,,0,0,0,0,205.66
14-DK56529NC,,0,0,0,0,205.66
14-DK56530NC,,2,0,0,0,188.23
14-DK56531NC,,2,0,0,0,186.02
14-DK56532NC,,0,0,0,0,206.34
14-DK56533NC,,0,0,0,0,205.66
14-DK56534NC,,0,0,0,0,205.66
14-DK56550NC,,0,0,0,0,185.09
14-DK56551NC,,2,0,0,0,185.09
14-DK56552NC,,0,0,0,0,185.09
14-DK56553NC,,2,0,0,0,203.08
14-DK56554NC,,0,0,0,0,185.09
14-DK56556NC,,0,0,0,0,185.09
14-DK56558NC,,1,0,0,0,198.97
14-DK56569NC,,0,0,0,0,185.09
14-DK56571NC,,1,0,0,0,201.27
14-DK56577NC,,0,0,0,0,185.09
14-DK56586NC,,0,0,0,0,185.09
14-DK56588NC,,0,0,0,0,185.09
14-DK56592NC,,0,0,0,0,185.09
14-DK56596NC,,0,0,0,0,185.09
14-DK56597NC,,0,0,0,0,185.09
14-DK56607NC,,0,0,0,0,185.09
14-DK56608NC,,0,0,0,0,185.09
14-DK56622NC,,0,0,0,0,234.73
14-DK57001C,,0,0,0,0,186.31
14-DK57001NEW,,0,0,0,0,207.85
14-DK57002C,,0,0,0,0,171.97
14-DK57002NEW,,12,0,0,0,190.49
14-DK57003C,,0,0,0,0,171.97
14-DK57003NEW,,0,0,0,0,233.68
14-DK57240NC,,18,0,0,1,285.28
14-DK57240NEW,,113,21,0,0,262.26
14-DK57242NC,,30,12,0,11,282.44
14-DK57242NEW,,21,0,0,0,147.66
14-DK57244C,,0,0,0,0,125.18
14-DK57244NC,,5,0,70,0,299.22
14-DK57244NEW,,644,52,0,0,212.21
14-DK57245C,,0,0,0,0,62.67
14-DK57245NC,,9,4,70,0,303.9
14-DK57245NEW,,432,0,0,0,211.27
14-DK57246NC,,0,0,19,0,303.02
14-DK57246NEW,,14,0,0,0,231.59
14-DK57248NC,,0,0,0,0,241.4
14-DK57250NC,,5,24,17,0,300.8
14-DK57251NC,,2,0,0,0,311.99
14-DK57251NEW,,10,0,0,0,213.1
14-DK57252NC,,1,0,0,0,250.37
14-DK57252NEW,,0,0,0,0,191.84
14-DK57256NC,,0,0,0,0,225.19
14-DK57260NC,,0,0,0,0,338.44
14-DK57270C,,0,0,0,0,186.31
14-DK57270NC,,2,0,0,0,314.88
14-DK57270NEW,,0,0,0,0,316.56
14-DK57285NC,,0,0,0,0,225.19
14-DK57394NC,,0,0,0,0,306.38
14-DK57394NEW,,1,0,0,0,301.33
14-DK57395NC,,0,0,42,2,311.12
14-DK57398NC,,2,0,0,0,256.39
14-DK58240NEW,,23,0,0,0,322.19
14-DK58244NEW,,5,0,0,1,247.84
14-DK58245NEW,,20,0,0,0,284.62
14-DK58246NEW,,15,0,0,0,255.79
14-DK67220NC,,0,0,0,0,237.08
14-DK67220NEW,,26,0,0,0,139
14-DK67238NC,,0,0,0,0,347.41
14-DK67244NC,,0,0,0,0,375.82
14-DK67246NEW,,0,0,0,0,511.6
14-DK67248NC,,243,0,0,0,281.22
14-DK67248NEW,,92,0,0,0,221.54
14-DK67256C,,0,0,0,0,243.63
14-DK67256NC,,0,0,0,0,325.88
14-DK67256NEW,,21,6,0,0,202.53
14-DK67260C,,0,0,0,0,250.69
14-DK67260NC,,0,0,31,0,261.77
14-DK67260NEW,,287,1,0,2,176.42
14-DK67262NC,,11,0,0,0,295.16
14-DK67262NEW,,5,0,0,0,264.54
14-DK67267NC,,35,0,0,0,338.44
14-DK67267NEW,,0,6,0,0,204.9
14-DK67268NC,,25,5,0,0,273.72
14-DK67269NC,,0,0,0,0,284.28
14-DK67269NC-8,,0,0,0,0,300.96
14-DK67269NEW,,106,1,0,0,298
14-DK67270NC,,51,0,0,0,308.46
14-DK67270NEW,,31,4,0,0,233.74
14-DK67271NC,,0,0,0,0,312.72
14-DK67272NC,,20,0,0,0,336.52
14-DK67273NC,,0,0,0,0,226.1
14-DK67273NEW,,0,0,0,0,268.59
14-DK67274NC,,1,0,0,0,239.47
14-DK67275NC,,0,0,0,0,246.3
14-DK67276NC,,2,0,0,0,255.87
14-DK67277NC,,0,6,0,0,287.14
14-DK67281NC,,0,0,0,0,226.1
14-DK67284NC,,1,0,0,0,311.98
14-DK67284NEW,,38,6,0,0,177.2
14-DK67285NC,,0,0,0,0,292.54
14-DK67288NC,,0,0,0,0,229.52
14-DK67292NC,,2,0,0,0,278.3
14-DK67299NC,,0,0,0,0,327.76
14-DK67299NEW,,6,0,0,0,180.42
14-DK67315NEW,,2,0,0,0,244.2
14-DK67317NC,,0,0,0,0,255.55
14-DK67317NEW,,0,0,0,0,229.63
14-DK67325C,,0,0,0,0,267.7
14-DK67325NC,,13,0,0,2,293.3
14-DK67326NC,,0,0,0,0,249.84
14-DK67340C,,0,0,0,0,229.3
14-DK67340NC,,9,0,0,0,390.99
14-DK67366NC,,0,0,0,0,292.63
14-DK67368NC,,0,20,0,0,399.02
14-DK67380NC,,5,1,0,0,364.24
14-DK67383NC,,31,0,0,0,250.53
14-DK67409NC,,0,0,0,0,406.52
14-DK68030NC,,0,0,0,0,225.19
14-DK68217NEW,,0,0,0,0,527.59
14-DK68218NEW,,0,0,0,0,527.59
14-DK68269NEW,,0,0,0,0,210.75
14-DK68320NEW,,0,0,0,0,575.54
14-DK68330NC,,0,0,0,0,225.19
14-DK68330NEW,,1,0,0,0,403.08
14-DK68350NC,,0,0,0,0,225.19
14-DK68500NC,,0,0,0,0,791.35
14-DK68510NC,,0,0,0,0,1031.46
14-DK68510NEW,,0,0,0,0,818.23
14-DK68520NC,,0,0,0,1,183.03
14-DK68530NC,,0,0,0,0,928.66
14-DK68540NC,,0,0,0,0,1010.64
14-DK68550NC,,0,0,0,0,900.1
14-DK68564C,,0,0,0,0,350.45
14-DK68564NC,,0,0,0,0,1303.67
14-DK68600NC,,0,0,0,0,800.78
14-DK68610NC,,0,0,0,0,800.78
14-DK68620NC,,0,0,0,0,665
14-DK68630NC,,0,0,0,0,800.78
14-DK68640NC,,0,0,0,0,903.88
14-DK68700NC,,0,0,0,0,800.78
14-DK68830NC,,21,0,0,1,577.62
14-DK75011NC,,0,0,0,0,800.78
14-DKS67339NC,,0,0,0,0,334.62
14-JEEP,,0,0,0,0,241.62
14-JEEPNEW,,0,0,0,0,184.37
14-MITSNEWTOP,,27,0,0,0,111.91
14-QP1812NC,,0,0,0,0,202.53
14-QP1812NEW,,44,5,0,0,136.74
14-QP1813NC,,6,0,0,0,240.78
14-QP1814C,,0,0,0,0,171.97
14-QP1814NC,,0,0,0,0,173.15
14-QP1814NCQ,,0,0,0,0,235.49
14-QP1821C,,0,0,0,0,200.64
14-QP1821NC,,0,0,0,0,248.93
14-QP1821NCQ,,0,0,0,0,257.96
14-QP1821NEW,,0,0,0,0,255.79
14-QP1822C,,0,0,0,0,171.97
14-QP1822NC,,0,0,0,0,361.79
14-QP1831NC,,0,0,0,0,296.11
14-QP1831NEW,,0,0,0,0,274.97
14-QP1842NC,,9,0,0,0,200.62
14-QP1842NEW,,0,0,0,0,187.06
14-QP1853NC,,0,0,0,0,234.73
14-QP1882NC,,0,0,0,0,211.52
14-QP1935NC,,10,0,0,0,237.08
14-QP1941C,,0,0,0,0,229.3
14-QP1941NC,,0,0,0,0,248.93
14-QP2028NC,,1,0,0,0,138.38
14-QP2033NC,,0,0,0,0,234.73
14-QP2039NC,,9,0,0,0,274.25
14-QP2039NEW,,222,0,0,0,275.61
14-QP25-2691NC,,0,0,0,0,338.14
14-QP2568C,,0,0,0,0,143.31
14-QP2568NC,,0,0,0,0,234.73
14-QP2568NEW,,0,0,0,0,316.56
14-QP2788NC,,1,0,0,0,237.08
14-QP2789NEW,,0,0,0,0,141.99
14-SD0001NEW,,0,0,123,0,171.86
14-SD0002NC,,0,0,0,0,250.64
14-SD0002NEW,,0,0,0,0,164.6
14-SD0003NC,,1,0,0,0,212.68
14-SD0004NC,,0,0,0,0,242.74
14-SD0005NC,,0,0,0,0,242.74
14-SD0006NC,,0,0,0,0,195.85
14-SD0006NEW,,0,0,0,0,311.54
14-SD0007NC,,0,0,0,0,242.74
14-SD0008NEW,,168,0,0,0,159.07
14-SD0009NC,,0,0,0,0,242.74
14-SD0010C,,0,0,0,0,200.64
14-SD0010NC,,28,7,0,9,234
14-SD0010NCQ,,1,0,0,0,237.79
14-SD0010NEW,,1128,30,0,0,213.06
14-SD0011C,,0,0,0,0,200.64
14-SD0011NC,,0,0,0,0,277.54
14-SD0011NEW,,0,0,0,0,154.51
14-SD0012NC,,0,0,0,0,260.95
14-SD0013NC,,5,0,0,0,198.61
14-SD0014NC,,0,0,0,0,283.93
14-SD0015NC,,0,0,0,0,143.1
14-SD0016NEW,,0,0,0,0,159.87
14-SD0017NC,,0,0,0,0,227.87
14-SD0018NC,,7,0,0,0,262.36
14-SD0018NEW,,0,0,0,0,191.85
14-SD0019NC,,0,0,0,0,260.95
14-SD0020NC,,0,0,0,0,242.74
14-SD0021C,,0,0,0,0,171.97
14-SD0021NEW,,0,0,0,0,191.85
14-SD0022NC,,0,0,0,0,242.74
14-SD0023C,,0,0,0,0,229.3
14-SD0023NC,,0,0,0,0,242.74
14-SD0023NEW,,0,0,0,0,287.77
14-SD0024NC,,0,0,0,0,242.74
14-SD0025NC,,5,0,0,0,245.17
14-SD0025NEW,,140,0,0,0,161.53
14-SD0026C,,0,0,0,0,229.3
14-SD0026NC,,0,0,0,0,242.74
14-SD0027C,,0,0,0,0,143.31
14-SD0027NC,,0,0,0,0,242.74
14-SD0028C,,0,0,0,0,143.31
14-SD0029NC,,0,0,0,0,242.74
14-SD0030C,,0,0,0,0,143.31
14-SD0030NC,,0,0,0,0,242.74
14-SD0031C,,0,0,0,0,143.31
14-SD0032NC,,2,0,0,0,274
14-SD0033NEW,,0,0,0,0,140.15
14-SD0034NEW,,18,1,143,1,161.71
14-SD0035NC,,0,0,0,0,274
14-SD0036NC,,1,0,0,0,228.33
14-SD0036NEW,,0,0,0,0,222.65
14-SD0037NC,,0,0,0,0,242.74
14-SD0038NC,,0,0,0,0,274
14-SD0038NEW,,0,0,0,0,236.55
14-SD0039NC,,0,0,0,0,180.72
14-SD0040C,,0,0,0,0,171.97
14-SD0040NC,,0,0,0,0,242.74
14-SD0041NC,,0,0,0,0,189.8
14-SD0043NC,,0,0,0,0,259.63
14-SD0044NC,,1,0,0,0,285.25
14-SD0045C,,0,0,0,0,175.23
14-SD0045NC,,0,0,0,0,240.49
14-SD0046NC,,1,0,0,0,231.73
14-SD0318NC,,0,0,0,0,269.07
14-SD0609NC,,0,0,0,0,242.74
14-SD0609NEW,,0,0,0,0,244.2
14-SD1002NC,,0,0,0,0,242.74
14-SD1002NEW,,0,0,0,0,191.85
14-SD1010NC,,0,0,0,0,242.74
14-SD1027C,,0,0,0,0,171.97
14-SD1027NC,,18,0,33,1,235
14-SD1027NEW,,17,0,0,0,234.5
14-SD1104C,,0,0,0,0,286.62
14-SD1106C,,0,0,0,0,200.64
14-SD1106NC,,4,0,0,0,222.25
14-SD1106NEW,,0,0,0,0,223.83
14-SD1109C,,0,0,0,0,197.03
14-SD1109NC,,1,12,0,0,267.76
14-SD1118NC,,0,0,0,0,260.95
14-SD1120C,,0,0,0,0,308.93
14-SD1133NC,,0,0,0,0,242.74
14-SD1141C,,0,0,0,0,128.98
14-SD1141N,,0,0,0,0,220.7
14-SD1142NC,,1,0,0,0,253.62
14-SD1143NC,,0,0,0,0,242.74
14-SD1146C,,0,0,0,0,249.37
14-SD1148NC,,0,0,0,0,235.32
14-SD1150NC,,0,0,0,0,235.32
14-SD1178NC,,0,0,0,0,242.74
14-SD1207C,,0,0,0,0,171.97
14-SD1207NC,,0,0,0,0,260.95
14-SD1207NEW,,12,0,0,0,178.05
14-SD1209NC,,0,0,0,0,260.95
14-SD1214C,,0,0,0,0,139.69
14-SD1214NC,,0,0,0,0,242.83
14-SD1214NEW,,0,0,0,0,313.95
14-SD1214RC,,0,0,0,0,105.32
14-SD1222C,,0,0,0,0,171.97
14-SD1222NC,,16,0,0,0,303.61
14-SD1222NEW,,0,0,0,0,187.44
14-SD1228C,,0,0,0,0,143.31
14-SD1228NC,,0,0,0,0,212.68
14-SD1228NEW,,44,0,0,0,161.78
14-SD1230C,,0,0,0,0,315.29
14-SD1233NC,,0,0,0,0,260.95
14-SD1240C,,0,0,0,0,286.62
14-SD1246NC,,0,0,0,0,242.74
14-SD1267NC,,0,0,0,0,274
14-SD1267NEW,,0,0,0,0,309.35
14-SD1269NC,,0,0,0,0,223.97
14-SD1291NC,,0,0,0,0,242.74
14-SD1291NEW,,0,0,0,0,255.79
14-SD1325C,,0,0,0,0,171.97
14-SD1325NC,,202,0,0,0,122.53
14-SD1327NC,,49,5,0,0,201.24
14-SD1351C,,0,0,0,0,171.97
14-SD1351NC,,39,0,0,0,257.84
14-SD1351NEW,,1,0,0,0,260.42
14-SD1373NC,,0,0,0,0,242.74
14-SD1381NC,,0,0,0,0,260.95
14-SD1390NC,,84,0,0,0,205.04
14-SD1392NC,,81,4,0,0,246.17
14-SD1397NC,,0,0,0,0,260.95
14-SD1410NC,,0,0,0,0,212.68
14-SD1412NC,,49,0,0,0,186.65
14-SD1416NC,,0,0,0,0,161.53
14-SD1416NEW,,0,0,0,0,255.79
14-SD1421C,,0,0,0,0,573.25
14-SD1427C,,0,0,0,0,229.3
14-SD1427NC,,155,0,0,0,159.94
14-SD1429NC,,0,0,0,0,242.74
14-SD1430C,,0,0,0,0,229.3
14-SD1430NEW,,0,0,0,0,267.92
14-SD1434NC,,0,0,0,0,242.74
14-SD1440NC,,0,0,0,0,338.26
14-SD1440NEW,,122,44,0,0,237.4
14-SD1443NC,,0,0,0,0,242.74
14-SD1443NEW,,0,0,0,0,255.79
14-SD1460NC,,0,0,0,0,260.95
14-SD1464NC,,3,0,0,0,154.35
14-SD1512NC,,0,0,0,0,260.95
14-SD1604C,,0,0,0,0,283.76
14-SD1604NC,,0,0,0,0,145.02
14-SD1610C,,0,0,0,0,257.96
14-SD1610NC,,40,4,0,0,206.34
14-SD1610NEW,,47,0,0,0,232.04
14-SD1610S,,21,1,0,1,198.78
14-SD1611C,,0,0,0,0,229.3
14-SD1611NC,,0,0,0,0,242.74
14-SD1611NEW,,2,0,0,0,326.84
14-SD1613C,,0,0,0,0,3152.86
14-SD1613N,,0,0,0,0,573.25
14-SD1614C,,0,0,0,0,283.76
14-SD1614NC,,0,0,0,0,158.59
14-SD1622NC,,0,0,0,0,242.74
14-SD1656C,,0,0,0,0,257.96
14-SD1656NC,,345,0,0,0,224.05
14-SD1656NEW,,0,0,0,0,267.77
14-SD1661NC,,27,1,0,0,167.35
14-SD1662NC,,0,0,0,0,257.43
14-SD1667NC,,0,0,0,0,242.74
14-SD1684NC,,0,0,0,0,260.95
14-SD1694C,,0,0,0,0,257.96
14-SD1697C,,0,0,0,0,171.97
14-SD1697NC,,231,9,0,2,156.53
14-SD1697NEW,,0,0,0,0,204.37
14-SD1710C,,0,0,0,0,171.97
14-SD1710NC,,0,0,0,0,206.7
14-SD1712C,,0,0,0,0,283.76
14-SD1730C,,0,0,0,0,200.64
14-SD1730NEW,,22,1,0,0,193.19
14-SD1733C,,1,0,0,0,201.14
14-SD1733NC,,32,18,147,0,200.95
14-SD1733NEW,,1286,95,0,3,164.84
14-SD1733RC,,0,0,0,0,121.06
14-SD1733S,,580,47,0,15,160.49
14-SD1738NC,,0,0,0,0,209.83
14-SD1739NC,,0,0,0,0,209.83
14-SD1748C,,0,0,0,0,200.64
14-SD1748NC,,0,0,0,0,234.57
14-SD1748NEW,,34,0,0,0,274.97
14-SD1748S,,0,0,0,0,212.79
14-SD1751C,,0,0,0,0,372.61
14-SD1751NC,,0,0,0,0,242.74
14-SD1752NC,,50,0,0,0,181.64
14-SD1760NC,,0,0,0,0,260.95
14-SD1762C,,0,0,0,0,171.97
14-SD1762NC,,162,0,0,0,166.71
14-SD1774NC,,0,0,0,0,242.74
14-SD1794NC,,0,0,0,0,242.74
14-SD1798C,,0,0,0,0,257.96
14-SD1798NC,,435,23,0,0,222.2
14-SD1810NC,,215,0,0,0,260.95
14-SD1815NC,,24,26,0,0,283.84
14-SD1823NC,,0,0,0,0,227.79
14-SD1825NC,,17,0,0,0,227.79
14-SD1832C,,0,0,0,0,257.96
14-SD1832NC,,19,0,0,0,198.74
14-SD1832NEW,,0,0,0,0,255.79
14-SD1834NC,,55,0,0,0,148.5
14-SD1835NC,,500,0,0,0,143.1
14-SD1845NC,,67,0,0,0,171.33
14-SD1850NC,,0,0,0,0,260.95
14-SD1855NC,,56,5,0,0,261.06
14-SD1917C,,0,0,0,0,257.96
14-SD1921NC,,20,0,0,0,228.01
14-SD1925NC,,1,0,0,0,181.01
14-SD1928NC,,95,1,0,0,138.11
14-SD1929C,,0,0,0,0,167.47
14-SD1929NC,,38,0,0,0,266.93
14-SD1929NEW,,221,14,0,0,187.88
14-SD1941NC,,0,0,0,0,242.74
14-SD1941NEW,,5,0,0,0,267.92
14-SD1942C,,0,0,0,0,153.07
14-SD1942NC,,0,0,0,0,242.74
14-SD1942NEW,,0,0,0,0,220.51
14-SD1948NC,,0,0,0,0,242.74
14-SD1948NEW,,42,0,0,0,232.98
14-SD1950NC,,0,5,0,0,178.61
14-SD1950NEW,,82,0,0,0,163.61
14-SD1973NC,,48,0,0,0,96.05
14-SD1975C,,0,0,0,0,257.96
14-SD1975NC,,0,0,0,0,260.95
14-SD2159NC,,1,0,0,0,166.26
14-SD2210C,,0,0,0,0,122.8
14-SD2210NC,,0,0,0,3,254.43
14-SD2218NC,,0,0,0,0,242.74
14-SD3000C,,0,0,0,0,171.97
14-SD3000NC,,0,0,0,0,193.07
14-SD3007NC,,2,0,0,0,143.1
14-SD3009NC,,1,0,0,0,143.1
14-SD3011NC,,0,0,0,0,254.43
14-SD3015NC,,0,0,0,0,238.79
14-SD3017NC,,100,0,0,0,250.95
14-SD3023C,,0,0,0,0,195.51
14-SD3038C,,0,0,0,0,154.06
14-SD3038N,,0,11,0,0,372.61
14-SD3038NC,,0,0,0,0,242.74
14-SD3039NC,,8,0,0,0,143.1
14-SD3142N,,0,0,0,0,1078.42
14-SD3143N,,0,0,0,0,1347.34
14-SD3144N,,3,0,0,0,126.48
14-SD3144NC,,0,0,0,0,260.95
14-SD3150NC,,0,0,0,0,186.65
14-SD3164NC,,0,0,0,0,158.75
14-SD3167NC,,0,0,0,3,218.91
14-SD3201NC,,0,0,0,0,242.74
14-SD3203NC,,0,0,0,0,242.74
14-SD3207NC,,0,0,0,0,242.74
14-SD3246NC,,0,0,0,0,238.48
14-SD3252C,,2,0,0,0,259.61
14-SD3252NC,,0,0,0,0,197.42
14-SD3253NC,,0,0,0,0,281.31
14-SD3373NC,,0,0,0,0,242.74
14-SD3375C,,0,0,0,0,286.62
14-SD3375NC,,0,0,0,0,293.02
14-SD3413NC,,0,0,0,0,242.74
14-SD3423NC,,0,0,0,0,262.36
14-SD3424NC,,0,0,0,0,143.1
14-SD3425C,,0,0,0,0,200.64
14-SD3425N,,0,0,0,0,108.92
14-SD3425NC,,0,0,0,0,242.74
14-SD3432C,,1,0,0,0,229.3
14-SD3432N,,0,0,0,0,184.87
14-SD3432NC,,0,0,0,0,189.74
14-SD3436NC,,0,0,0,0,242.74
14-SD3445C,,0,0,0,0,286.62
14-SD3450C,,0,0,0,2,131.73
14-SD3450GM,,2,0,0,0,472.47
14-SD3450NC,,4,8,0,1,282.25
14-SD3450NEW,,242,13,0,7,158.38
14-SD3450NIP,,0,0,0,0,260.95
14-SD3450RC,,9,0,0,0,115.55
14-SD3451C,,0,0,0,0,123.25
14-SD3451GM,,0,0,0,0,502.28
14-SD3451NC,,3,0,0,0,260.06
14-SD3451NEW,,102,12,0,1,176.78
14-SD3451NIP,,0,0,0,0,242.74
14-SD3451RC,,0,0,0,0,108.16
14-SD3480N,,0,0,0,0,128.98
14-SD3608C,,0,0,0,0,229.3
14-SD3622NC,,0,0,0,0,242.74
14-SD3623NC,,37,0,0,0,214.02
14-SD3624C,,0,0,0,0,257.96
14-SD3626NC,,83,6,0,0,203.15
